,child_id,bursts_count,burst_lengths,mean_burst_length,std_burst_length,mean_burst_amplitude,mean_burst_std
484,611LTP2,3,[ 2 21 14],12.333333333333334,7.84573486395988,644.4320285803042,136.20326354128753
485,612LTP1,3,[ 8 18 16],14.0,4.320493798938574,523.2448908424909,99.98197307104356
486,612LTP2,4,[ 7 20 16  9],13.0,5.244044240850758,591.5958274831966,81.7547280621995
487,613LTP1,9,[21 25 11  8 30 20  5  8 14],15.777777777777779,8.134668985654724,397.79906223591547,53.69340937803809
488,613LTP2,3,[23  8 22],17.666666666666668,6.847546194724712,518.5730069959722,70.00148066637753
489,614LTP1,2,[16 25],20.5,4.5,505.4657425800765,87.49329370864119
490,614LTP2,7,[13 31  4 16  2 20  8],13.428571428571429,9.31752791949733,293.09722058556116,24.772717231330947
491,616LTP1,4,[18  9  4 21],13.0,6.819090848492928,393.98831357466054,59.40373050276418
492,616LTP2,8,[ 5  8  6  1  6  6 18 17],8.375,5.588772226527039,297.81351174561973,23.16162105905604
493,620LTP1,4,[18 21 10 28],19.25,6.456585785072479,462.22733740769047,67.8833815720372
494,620LTP2,9,[ 5  2 11  6 42 22 32 15  3],15.333333333333334,13.232955494186138,347.86560739677327,48.72584304808611
495,622LTP2,2,[42 10],26.0,16.0,774.8549408284027,149.92203813713382
496,623LTP1,3,[26 18  7],17.0,7.788880963698615,423.31113047688206,91.14752310825534
497,623LTP2,4,[11 11 43 16],20.25,13.292385038058445,350.5756547325103,53.7665457366363
498,624LTP1,6,[17 11  6 21  5 13],12.166666666666666,5.669117117231649,431.26480128091083,78.01945194966889
499,624LTP2,2,[33 11],22.0,11.0,460.6119209790208,91.06433660808433
500,625LTP1,12,[ 6 10 23 16 12  1  3  5 41 25  6 13],13.416666666666666,10.995895698951596,463.3298870694523,93.8218909524829
501,625LTP2,4,[ 9  4  5 17],8.75,5.11737237261468,288.22361360544204,30.118981684672885
502,627LTP2,1,[54],54.0,0.0,597.4554253154248,102.3782861762312
503,628LTP1,6,[ 7  3  6 10 22  9],9.5,6.020797289396148,349.15290341237716,32.78908754568617
504,628LTP2,3,[24 22 13],19.666666666666668,4.784233364802441,623.5667591337101,119.66793693573999
505,629LTP1,4,[ 2  6 42  3],13.25,16.663958113245485,563.1921601527404,72.85991377682082
506,629LTP2,7,[10 44  6  3 16  8  9],13.714285714285714,12.90309249437387,361.12986684355354,39.61456166382827
507,630LTP1,2,[30  4],17.0,13.0,383.5645828877005,94.03125203100277
508,631LTP1,4,[17 16  6 19],14.5,5.024937810560445,404.6015757818763,65.38330781776897
509,631LTP2,2,[21 17],19.0,2.0,506.48879157894726,84.70404973432422
510,632LTP1,7,[22  8  5 17 16  7  2],11.0,6.80336051416609,519.1181985514484,88.85089616367628
511,633LTP1,7,[ 2 23 14  5 15 13  2],10.571428571428571,7.267484195415374,295.6013275039745,26.588115907051552
512,634LTP1,2,[23  8],15.5,7.5,326.91299078341024,33.96532893653895
513,636LTP1,2,[ 2 31],16.5,14.5,513.8258004040407,90.90160712375582
514,638LTP1,4,[22 12  7 15],14.0,5.431390245600108,449.0276460176991,88.34556658055104
515,639LTP1,7,[ 1  5 20  6  6 18 24],11.428571428571429,8.312763729129232,525.2428822429907,86.80825039500994
516,640LTP1,4,[10 23  3 14],12.5,7.22841614740048,549.4819364948454,118.5740122347058
517,641LTP1,2,[50  5],27.5,22.5,322.9439574970485,34.4879215648192
518,642LTP1,4,[16  8 10 26],15.0,7.0,311.98365357142853,26.72294671743311
519,644LTP1,3,[32  5 17],18.0,11.045361017187261,773.368528463649,121.063278678444
520,646LTP1,1,[12],12.0,0.0,196.5643043478261,23.098642306424114
521,648LTP1,5,[ 3  7 33 10 18],14.2,10.609429767899876,313.96821699427306,38.401226641517
522,652LTP1,4,[ 4 20 25 17],16.5,7.762087348130012,662.900379079254,120.6156943544677
523,654LTP1,9,[ 4  8  7  5  4 29  1 31  2],10.11111111111111,10.83660919132143,625.7866634464438,133.93037729081206
524,655LTP1,6,[24 23  2 10 14 15],14.666666666666666,7.520342781785652,432.4175500897129,73.44378004764712
525,656LTP1,5,[ 8 26 31 14  5],16.8,10.107423014794621,446.56464221938785,102.78453077960181
526,657LTP1,9,[ 6  6  9 21  5 14 11 20  2],10.444444444444445,6.308919807368174,345.55291900843037,55.91140550850743
527,658LTP1,5,[12  2  5  9 37],13.0,12.47397290361014,563.2261762895929,49.300087138534536
528,659LTP1,6,[ 1  1  9 52  2  4],11.5,18.318933738985283,278.8493559470265,40.985401180243265
529,660LTP1,3,[ 7 14 20],13.666666666666666,5.312459150169743,397.3462786320255,89.07852792409156
530,661LTP1,4,[27  1 13  7],12.0,9.643650760992955,556.0803978978979,112.06856618727447
531,661LTP2,3,[28 14 23],21.666666666666668,5.792715732327588,486.56161823361845,80.24252639253238
532,664LTP1,4,[19  3 29 29],20.0,10.63014581273465,638.217800375,68.30299323104337
533,666LTP1,3,[16 28  3],15.666666666666666,10.208928554075703,602.5687339112156,99.23891801207402
534,667LTP1,2,[ 1 22],11.5,10.5,516.5880543478263,88.96697764692135
535,667LTP2,6,[ 1  2 21  6 10 14],9.0,6.97614984548545,350.2525885225884,60.546148923103665
536,668LTP1,6,[ 3  7 27 20 18 13],14.666666666666666,8.055363982396381,645.7686976617136,64.11396654230391
537,669LTP1,7,[12 13  4  1  4 22 11],9.571428571428571,6.651683843898751,494.6983802042422,82.13300123674593
538,670LTP1,8,[13  7  4 11  1  3  7  8],6.75,3.766629793329841,309.2981734006735,25.32801941521459
539,671LTP1,4,[11 21 18 34],21.0,8.336666000266533,419.09776560332864,54.148838781988815
540,673LTP1,5,[ 1  5 33  1 33],14.6,15.094369811290566,379.480595818313,55.08224635233347
541,674LTP1,6,[ 3  6  8 21 13  1],8.666666666666666,6.69991708074726,468.47698966087694,104.78778933501745
542,677LTP1,1,[18],18.0,0.0,399.9419010416666,50.625574087001674
543,678LTP1,9,[ 2 12  8 15 30 17  8  5 12],12.11111111111111,7.73799348732451,469.99899859836904,62.90600747931993
544,678LTP2,3,[41 14 19],24.666666666666668,11.728408057172787,506.7724509775735,52.30758657177966
545,680LTP1,6,[18  4  2 15  3 11],8.833333333333334,6.202598021976132,358.1259622641511,29.685722904611772
546,681LTP1,2,[23  3],13.0,10.0,370.554391025641,49.762317897204994
547,683LTP1,7,[53 10  6 14  2 19 24],18.285714285714285,15.772619002692029,570.326366558908,78.35792046890963
548,683LTP2,5,[16  1  5 30 13],13.0,10.059821071967434,409.3133093555094,50.42435696404556
549,684LTP1,5,[ 3  7 33 10 18],14.2,10.609429767899876,313.96821699427306,38.401226641517
550,685LTP1,5,[ 6 13 12 32 15],15.6,8.73155198117723,532.4312665539591,72.26798309585425
551,685LTP2,5,[ 5 13 13 10 29],14.0,8.049844718999243,514.5059768831165,77.70267749004664
552,686LTP1,4,[15  7  7 15],11.0,4.0,567.0005109577922,120.63388328982134
553,686LTP2,6,[ 3  4 23  5 12 13],10.0,6.97614984548545,564.5049375850339,135.37817600910043
554,688LTP1,1,[23],23.0,0.0,437.64169629155913,82.8791952450477
555,689LTP1,7,[ 8 12  3 34 10  3 30],14.285714285714286,11.67065043742863,601.3698680733946,81.34752044801445
556,689LTP2,7,[22 10  3 11  7  5 19],11.0,6.568322247184371,329.0488034295801,52.90659842935956
